Fonte; Local; Sexo; Faixa etária; Raça; Carteira assinada; Posição na ocupação; Pessoas em idade ativa; Pessoas ocupadas; Força de trabalho; Taxa de desemprego; Nível da ocupação; Participação; Renda habitual principal; Renda habitual total; Escolaridade; Horas trabalhadas principal; Horas trabalhadas total 
PNADC_022023 ;  ; Mulher ;  ; Negra ;  ; Trabalhador doméstico ; 3527090,27976417 ; 3527090,27976417 ; 3527090,27976417 ; 0 ; 100 ; 100 ; 1068,90334598301 ; 1079,41729290937 ; 8,96248635122247 ; 31,4100332179624 ; 31,6392587083315 ; 
PNADC_022023 ;  ; Mulher ;  ; Negra ;  ;  ; 49765653,0026435 ; 22361414,1373671 ; 25335706,5283479 ; 11,7395281148085 ; 44,9334285559949 ; 50,9100252879272 ; 1931,6710532052 ; 1983,32728060135 ; 10,3138609446549 ; 36,203190564237 ; 36,7217699096698 ; 
PNADC_022023 ;  ; Mulher ;  ; Negra ; Sim ; Trabalhador doméstico ; 847712,27959901 ; 847712,27959901 ; 847712,27959901 ; 0 ; 100 ; 100 ; 1555,3931388209 ; 1562,59527544212 ; 9,04067884393776 ; 41,1143781669018 ; 41,2621347140948 ; 
PNADC_022023 ;  ; Mulher ;  ; Negra ; Sim ;  ; 8550898,9063463 ; 8550898,9063463 ; 8550898,9063463 ; 0 ; 100 ; 100 ; 2017,85508356073 ; 2054,26302883198 ; 12,0239444227446 ; 41,5010848946339 ; 41,8860031424626 ; 
PNADC_022023 ;  ; Mulher ;  ; Negra ; Não ; Trabalhador doméstico ; 2679378,00016516 ; 2679378,00016516 ; 2679378,00016516 ; 0 ; 100 ; 100 ; 914,552239380188 ; 926,116941313094 ; 8,93756754728374 ; 28,3397339253006 ; 28,5947348842793 ; 
PNADC_022023 ;  ; Mulher ;  ; Negra ; Não ;  ; 6332434,77080473 ; 6332434,77080473 ; 6332434,77080473 ; 0 ; 100 ; 100 ; 1323,90031757715 ; 1362,16283075983 ; 10,8186269469589 ; 32,0283037193331 ; 32,4631790582725 ; 
PNADC_022023 ;  ; Mulher ;  ; Não Negra ;  ; Trabalhador doméstico ; 1796894,61876407 ; 1796894,61876407 ; 1796894,61876407 ; 0 ; 100 ; 100 ; 1251,20375675066 ; 1267,37083506943 ; 9,03023372547696 ; 32,1843075963472 ; 32,4615087388676 ; 
PNADC_022023 ;  ; Mulher ;  ; Não Negra ;  ;  ; 40454088,0426767 ; 20168815,892628 ; 21692887,8004391 ; 7,02567552015965 ; 49,8560636723562 ; 53,623475030643 ; 3135,01755958615 ; 3245,15207863539 ; 11,3798723159953 ; 37,6095101895477 ; 38,2801908567652 ; 
PNADC_022023 ;  ; Mulher ;  ; Não Negra ; Sim ; Trabalhador doméstico ; 458459,22306729 ; 458459,22306729 ; 458459,22306729 ; 0 ; 100 ; 100 ; 1670,33783586847 ; 1679,6843331171 ; 9,1669752605166 ; 40,2155775096516 ; 40,4463748331511 ; 
PNADC_022023 ;  ; Mulher ;  ; Não Negra ; Sim ;  ; 8411276,41207579 ; 8411276,41207579 ; 8411276,41207579 ; 0 ; 100 ; 100 ; 2878,00899865158 ; 2944,57814112185 ; 12,9659581690659 ; 41,003927217944 ; 41,4841052760303 ; 
PNADC_022023 ;  ; Mulher ;  ; Não Negra ; Não ; Trabalhador doméstico ; 1338435,39569678 ; 1338435,39569678 ; 1338435,39569678 ; 0 ; 100 ; 100 ; 1107,13201578676 ; 1125,64357774005 ; 8,98341737496122 ; 29,4333270286371 ; 29,7264230427995 ; 
PNADC_022023 ;  ; Mulher ;  ; Não Negra ; Não ;  ; 4072215,76571632 ; 4072215,76571632 ; 4072215,76571632 ; 0 ; 100 ; 100 ; 2046,81260089388 ; 2133,20966336571 ; 11,7772601587716 ; 33,2110746515555 ; 33,8891085154814 ; 
PNADC_022023 ; Ceará ;  ;  ;  ;  ; Trabalhador doméstico ; 204675,72625637 ; 204675,72625637 ; 204675,72625637 ; 0 ; 100 ; 100 ; 731,216425496346 ; 735,148793953947 ; 8,50754494624337 ; 29,8526980736849 ; 30,1045967952815 ; 
PNADC_022023 ; Ceará ;  ;  ;  ;  ;  ; 7524092,8140119 ; 3582303,46076322 ; 3919088,15218622 ; 8,59344516747163 ; 47,6111014219814 ; 52,0871851140355 ; 1939,66900161845 ; 2027,6126808686 ; 10,102455698384 ; 36,7811420592546 ; 37,3206347844163 ; 
PNADC_022023 ; Ceará ;  ;  ;  ; Sim ; Trabalhador doméstico ; 24862,73745242 ; 24862,73745242 ; 24862,73745242 ; 0 ; 100 ; 100 ; 1423,36618713244 ; 1423,36618713244 ; 9,04147664202484 ; 44,5398368835115 ; 44,5398368835115 ; 
PNADC_022023 ; Ceará ;  ;  ;  ; Sim ;  ; 1041877,96883274 ; 1041877,96883274 ; 1041877,96883274 ; 0 ; 100 ; 100 ; 1977,48689291791 ; 2034,61514239478 ; 11,9337790228069 ; 41,7286195495629 ; 42,2272573543429 ; 
PNADC_022023 ; Ceará ;  ;  ;  ; Não ; Trabalhador doméstico ; 179812,98880395 ; 179812,98880395 ; 179812,98880395 ; 0 ; 100 ; 100 ; 634,790804805882 ; 639,271004224822 ; 8,42817547149336 ; 27,8219077587867 ; 28,108636510301 ; 
PNADC_022023 ; Ceará ;  ;  ;  ; Não ;  ; 1055278,15894137 ; 1055278,15894137 ; 1055278,15894137 ; 0 ; 100 ; 100 ; 1291,488394918 ; 1369,02942342343 ; 10,4368817814229 ; 33,8092397921892 ; 34,2738389523769 ; 
PNADC_022023 ; Ceará ;  ;  ; Amarela ;  ; Trabalhador doméstico ; 307,81177057 ; 307,81177057 ; 307,81177057 ; 0 ; 100 ; 100 ; 608,312750895143 ; 608,312750895143 ; 12 ; 48 ; 48 ; 
PNADC_022023 ; Ceará ;  ;  ; Amarela ;  ;  ; 39641,43502799 ; 19460,5322582 ; 20875,59380725 ; 6,77854513800011 ; 49,0913919853288 ; 52,6610446683128 ; 2066,90298125388 ; 2066,90298125388 ; 10,1179820040832 ; 36,8575457252845 ; 36,8575457252845 ; 
PNADC_022023 ; Ceará ;  ;  ; Amarela ; Sim ; Trabalhador doméstico ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; 
PNADC_022023 ; Ceará ;  ;  ; Amarela ; Sim ;  ; 10097,62181917 ; 10097,62181917 ; 10097,62181917 ; 0 ; 100 ; 100 ; 2266,42662540171 ; 2266,42662540171 ; 11,8502513132335 ; 40,2675557481853 ; 40,2675557481853 ; 
PNADC_022023 ; Ceará ;  ;  ; Amarela ; Não ; Trabalhador doméstico ; 307,81177057 ; 307,81177057 ; 307,81177057 ; 0 ; 100 ; 100 ; 608,312750895143 ; 608,312750895143 ; 12 ; 48 ; 48 ; 
PNADC_022023 ; Ceará ;  ;  ; Amarela ; Não ;  ; 3848,30448222 ; 3848,30448222 ; 3848,30448222 ; 0 ; 100 ; 100 ; 741,743836079145 ; 741,743836079145 ; 11,2674276213137 ; 28,8828347996103 ; 28,8828347996103 ; 
PNADC_022023 ; Ceará ;  ;  ; Branca ;  ; Trabalhador doméstico ; 44061,25067407 ; 44061,25067407 ; 44061,25067407 ; 0 ; 100 ; 100 ; 788,333838857961 ; 799,938926743707 ; 8,37281550287893 ; 29,4683723913233 ; 29,9322380647266 ; 
PNADC_022023 ; Ceará ;  ;  ; Branca ;  ;  ; 1948601,14679315 ; 930982,01557112 ; 1005531,18115585 ; 7,41390888535514 ; 47,776940760979 ; 51,6027193564302 ; 2661,08456570446 ; 2850,65678986154 ; 10,8400878158487 ; 37,3341032898884 ; 37,9612914185515 ; 
PNADC_022023 ; Ceará ;  ;  ; Branca ; Sim ; Trabalhador doméstico ; 7345,22237318 ; 7345,22237318 ; 7345,22237318 ; 0 ; 100 ; 100 ; 1535,91937491931 ; 1535,91937491931 ; 9,87123026784409 ; 42,5027847208145 ; 42,5027847208145 ; 
PNADC_022023 ; Ceará ;  ;  ; Branca ; Sim ;  ; 265248,4613042 ; 265248,4613042 ; 265248,4613042 ; 0 ; 100 ; 100 ; 2377,58281158028 ; 2444,91812789431 ; 12,5898551323371 ; 41,3418830249431 ; 41,7982425938819 ; 
PNADC_022023 ; Ceará ;  ;  ; Branca ; Não ; Trabalhador doméstico ; 36716,02830089 ; 36716,02830089 ; 36716,02830089 ; 0 ; 100 ; 100 ; 638,77566877641 ; 652,70241167567 ; 8,0565203836204 ; 26,8607739801 ; 27,4174382670818 ; 
PNADC_022023 ; Ceará ;  ;  ; Branca ; Não ;  ; 246292,62719012 ; 246292,62719012 ; 246292,62719012 ; 0 ; 100 ; 100 ; 1684,25709607737 ; 1827,41334119769 ; 11,5144721685364 ; 34,2330689207039 ; 34,8784123764881 ; 
PNADC_022023 ; Ceará ;  ;  ; Indígena ;  ; Trabalhador doméstico ; 2071,23329907 ; 2071,23329907 ; 2071,23329907 ; 0 ; 100 ; 100 ; 666,930863070153 ; 666,930863070153 ; 7,93566597735055 ; 30,2916812191708 ; 30,2916812191708 ; 
PNADC_022023 ; Ceará ;  ;  ; Indígena ;  ;  ; 63564,66212463 ; 22478,50970229 ; 27092,16464506 ; 17,0294806753703 ; 35,3632174717091 ; 42,621424765762 ; 1262,69940987617 ; 1262,69940987617 ; 9,24993187087134 ; 37,1821763004147 ; 37,1821763004147 ; 
PNADC_022023 ; Ceará ;  ;  ; Indígena ; Sim ; Trabalhador doméstico ; 197,88722208 ; 197,88722208 ; 197,88722208 ; 0 ; 100 ; 100 ; 1338,28805196931 ; 1338,28805196931 ; NaN ; 50 ; 50 ; 
PNADC_022023 ; Ceará ;  ;  ; Indígena ; Sim ;  ; 4746,61200588 ; 4746,61200588 ; 4746,61200588 ; 0 ; 100 ; 100 ; 1625,46416535553 ; 1625,46416535553 ; 10,7869660111402 ; 42,7843873570344 ; 42,7843873570344 ; 
PNADC_022023 ; Ceará ;  ;  ; Indígena ; Não ; Trabalhador doméstico ; 1873,34607699 ; 1873,34607699 ; 1873,34607699 ; 0 ; 100 ; 100 ; 596,013369091595 ; 596,013369091595 ; 7,93566597735055 ; 28,2098317929977 ; 28,2098317929977 ; 
PNADC_022023 ; Ceará ;  ;  ; Indígena ; Não ;  ; 8830,80017987 ; 8830,80017987 ; 8830,80017987 ; 0 ; 100 ; 100 ; 1116,22081782231 ; 1116,22081782231 ; 10,1865333493721 ; 36,9902461881194 ; 36,9902461881194 ; 
PNADC_022023 ; Ceará ;  ;  ; Parda ;  ; Trabalhador doméstico ; 137782,94533115 ; 137782,94533115 ; 137782,94533115 ; 0 ; 100 ; 100 ; 705,995333624442 ; 707,962887879243 ; 8,51730793691604 ; 30,112729476304 ; 30,3357524933661 ; 
PNADC_022023 ; Ceará ;  ;  ; Parda ;  ;  ; 4955020,38386865 ; 2343785,94627849 ; 2571656,19244699 ; 8,8608363294347 ; 47,3012372241458 ; 51,9000123757142 ; 1698,55478282808 ; 1752,94767408616 ; 9,85054983378494 ; 36,5675500681472 ; 37,0720290806696 ; 
PNADC_022023 ; Ceará ;  ;  ; Parda ; Sim ; Trabalhador doméstico ; 14678,14567884 ; 14678,14567884 ; 14678,14567884 ; 0 ; 100 ; 100 ; 1381,90124270845 ; 1381,90124270845 ; 8,4947434672139 ; 45,1902611479191 ; 45,1902611479191 ; 
PNADC_022023 ; Ceará ;  ;  ; Parda ; Sim ;  ; 678000,01977389 ; 678000,01977389 ; 678000,01977389 ; 0 ; 100 ; 100 ; 1833,09517251745 ; 1886,1970103706 ; 11,7322947585149 ; 41,8574782369823 ; 42,2922593699019 ; 
PNADC_022023 ; Ceará ;  ;  ; Parda ; Não ; Trabalhador doméstico ; 123104,79965231 ; 123104,79965231 ; 123104,79965231 ; 0 ; 100 ; 100 ; 624,51383349418 ; 626,718579449947 ; 8,52024707976794 ; 28,3149912323172 ; 28,5646059366524 ; 
PNADC_022023 ; Ceará ;  ;  ; Parda ; Não ;  ; 712386,57147181 ; 712386,57147181 ; 712386,57147181 ; 0 ; 100 ; 100 ; 1183,76973629115 ; 1247,22951917247 ; 10,063061298356 ; 33,747989930962 ; 34,1798432496382 ; 
PNADC_022023 ; Ceará ;  ;  ; Preta ;  ; Trabalhador doméstico ; 20452,48518151 ; 20452,48518151 ; 20452,48518151 ; 0 ; 100 ; 100 ; 784,774316059337 ; 785,741658466322 ; 8,73361465633501 ; 28,6113226750098 ; 28,6304051434716 ; 
PNADC_022023 ; Ceará ;  ;  ; Preta ;  ;  ; 515622,90409538 ; 264775,31590207 ; 293111,87908002 ; 9,66749053872841 ; 51,3505730251835 ; 56,8461712526642 ; 1475,58582682487 ; 1516,22967263231 ; 9,74933686561688 ; 36,6779311597771 ; 37,3061429246425 ; 
PNADC_022023 ; Ceará ;  ;  ; Preta ; Sim ; Trabalhador doméstico ; 2641,48217832 ; 2641,48217832 ; 2641,48217832 ; 0 ; 100 ; 100 ; 1347,17266816455 ; 1347,17266816455 ; 9,77224223513685 ; 46,1809921936267 ; 46,1809921936267 ; 
PNADC_022023 ; Ceará ;  ;  ; Preta ; Sim ;  ; 83785,2539296 ; 83785,2539296 ; 83785,2539296 ; 0 ; 100 ; 100 ; 1864,41298181288 ; 1931,93116794253 ; 11,5293520659687 ; 42,0264884926792 ; 43,2640505717445 ; 
PNADC_022023 ; Ceará ;  ;  ; Preta ; Não ; Trabalhador doméstico ; 17811,00300319 ; 17811,00300319 ; 17811,00300319 ; 0 ; 100 ; 100 ; 701,367153423051 ; 702,477958706771 ; 8,56690248507821 ; 26,0056317487837 ; 26,0275442656347 ; 
PNADC_022023 ; Ceará ;  ;  ; Preta ; Não ;  ; 83919,85561735 ; 83919,85561735 ; 83919,85561735 ; 0 ; 100 ; 100 ; 1094,38880036291 ; 1110,32243477732 ; 10,3284049384698 ; 32,9764817300608 ; 33,2587928231729 ; 
PNADC_022023 ; Ceará ;  ;  ; Negra ;  ; Trabalhador doméstico ; 158235,43051266 ; 158235,43051266 ; 158235,43051266 ; 0 ; 100 ; 100 ; 716,265187641731 ; 718,102351412345 ; 8,54551318069729 ; 29,9186673736801 ; 30,1153303585127 ; 
PNADC_022023 ; Ceará ;  ;  ; Negra ;  ;  ; 5470643,28796403 ; 2608561,26218056 ; 2864768,07152701 ; 8,94337003727789 ; 47,6828980591672 ; 52,3662012076311 ; 1675,73945204808 ; 1728,72906725028 ; 9,84117741570806 ; 36,5787540175539 ; 37,095792205536 ; 
PNADC_022023 ; Ceará ;  ;  ; Negra ; Sim ; Trabalhador doméstico ; 17319,62785716 ; 17319,62785716 ; 17319,62785716 ; 0 ; 100 ; 100 ; 1376,60465599811 ; 1376,60465599811 ; 8,68957965284818 ; 45,3413612998582 ; 45,3413612998582 ; 
PNADC_022023 ; Ceará ;  ;  ; Negra ; Sim ;  ; 761785,27370349 ; 761785,27370349 ; 761785,27370349 ; 0 ; 100 ; 100 ; 1836,53967413085 ; 1891,2270997379 ; 11,7097258868793 ; 41,8760668966468 ; 42,3991422087064 ; 
PNADC_022023 ; Ceará ;  ;  ; Negra ; Não ; Trabalhador doméstico ; 140915,8026555 ; 140915,8026555 ; 140915,8026555 ; 0 ; 100 ; 100 ; 634,321399402501 ; 636,386543123116 ; 8,52619229673568 ; 28,0231005577332 ; 28,2439349246706 ; 
PNADC_022023 ; Ceará ;  ;  ; Negra ; Não ;  ; 796306,42708916 ; 796306,42708916 ; 796306,42708916 ; 0 ; 100 ; 100 ; 1174,31897280126 ; 1232,75354103158 ; 10,0911410583218 ; 33,6666834707543 ; 34,0827770748896 ; 
PNADC_022023 ; Ceará ;  ;  ; Não Negra ;  ; Trabalhador doméstico ; 46440,29574371 ; 46440,29574371 ; 46440,29574371 ; 0 ; 100 ; 100 ; 781,726075255912 ; 792,736657299799 ; 8,38151936385996 ; 29,6279217147453 ; 30,0680244614572 ; 
PNADC_022023 ; Ceará ;  ;  ; Não Negra ;  ;  ; 2053449,52604787 ; 973742,19858266 ; 1054320,08065921 ; 7,64263941801895 ; 47,4198263084047 ; 51,343851761888 ; 2644,35040471968 ; 2825,47592385981 ; 10,7836174752532 ; 37,32332006723 ; 37,9229663278264 ; 
PNADC_022023 ; Ceará ;  ;  ; Não Negra ; Sim ; Trabalhador doméstico ; 7543,10959526 ; 7543,10959526 ; 7543,10959526 ; 0 ; 100 ; 100 ; 1530,73468112682 ; 1530,73468112682 ; 9,87123026784409 ; 42,6994679435886 ; 42,6994679435886 ; 
PNADC_022023 ; Ceará ;  ;  ; Não Negra ; Sim ;  ; 280092,69512925 ; 280092,69512925 ; 280092,69512925 ; 0 ; 100 ; 100 ; 2360,82968446019 ; 2424,59639224772 ; 12,5442339538747 ; 41,3275979606088 ; 41,759771578727 ; 
PNADC_022023 ; Ceará ;  ;  ; Não Negra ; Não ; Trabalhador doméstico ; 38897,18614845 ; 38897,18614845 ; 38897,18614845 ; 0 ; 100 ; 100 ; 636,47510567897 ; 649,620907138155 ; 8,0840176503608 ; 27,0930312625834 ; 27,6184806263732 ; 
PNADC_022023 ; Ceará ;  ;  ; Não Negra ; Não ;  ; 258971,73185221 ; 258971,73185221 ; 258971,73185221 ; 0 ; 100 ; 100 ; 1650,85597068153 ; 1786,9979736259 ; 11,4684728903883 ; 34,247583059112 ; 34,8613308764056 ; 
PNADC_022023 ; Ceará ; Homem ;  ;  ;  ; Trabalhador doméstico ; 19746,05765489 ; 19746,05765489 ; 19746,05765489 ; 0 ; 100 ; 100 ; 1090,82933640286 ; 1090,82933640286 ; 7,62071697362894 ; 39,1039645385058 ; 39,1039645385058 ; 
PNADC_022023 ; Ceará ; Homem ;  ;  ;  ;  ; 3604357,25107643 ; 2114857,81131253 ; 2292120,47618218 ; 7,73356665636108 ; 58,6750331333259 ; 63,593043544661 ; 2036,26683225428 ; 2138,11420566443 ; 9,89480008966957 ; 38,2127968767049 ; 38,7359749198601 ; 
PNADC_022023 ; Ceará ; Homem ;  ;  ; Sim ; Trabalhador doméstico ; 6134,16331413 ; 6134,16331413 ; 6134,16331413 ; 0 ; 100 ; 100 ; 1402,60171603819 ; 1402,60171603819 ; 9,51841048538685 ; 47,7990751603758 ; 47,7990751603758 ; 
PNADC_022023 ; Ceará ; Homem ;  ;  ; Sim ;  ; 608773,2608863 ; 608773,2608863 ; 608773,2608863 ; 0 ; 100 ; 100 ; 2027,84850602794 ; 2082,91050905172 ; 11,392464081829 ; 42,2964241014365 ; 42,8339071732695 ; 
PNADC_022023 ; Ceará ; Homem ;  ;  ; Não ; Trabalhador doméstico ; 13611,89434076 ; 13611,89434076 ; 13611,89434076 ; 0 ; 100 ; 100 ; 950,329958017941 ; 950,329958017941 ; 6,46895157424718 ; 35,1855364892032 ; 35,1855364892032 ; 
PNADC_022023 ; Ceará ; Homem ;  ;  ; Não ;  ; 605997,9482033 ; 605997,9482033 ; 605997,9482033 ; 0 ; 100 ; 100 ; 1327,19873517926 ; 1419,94953832666 ; 9,8922884789037 ; 35,7724775135603 ; 36,1726328495574 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Amarela ;  ; Trabalhador doméstico ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; 
PNADC_022023 ; Ceará ; Homem ;  ; Amarela ;  ;  ; 17104,21070481 ; 10807,03817022 ; 11765,50813279 ; 8,14643916567261 ; 63,183495320137 ; 68,7872029633109 ; 2444,81946682967 ; 2444,81946682967 ; 10,4412317988693 ; 38,641813198896 ; 38,641813198896 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Amarela ; Sim ; Trabalhador doméstico ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; 
PNADC_022023 ; Ceará ; Homem ;  ; Amarela ; Sim ;  ; 6075,21268693 ; 6075,21268693 ; 6075,21268693 ; 0 ; 100 ; 100 ; 2732,32136440052 ; 2732,32136440052 ; 12,1502264015141 ; 40,8814453632085 ; 40,8814453632085 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Amarela ; Não ; Trabalhador doméstico ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; 
PNADC_022023 ; Ceará ; Homem ;  ; Amarela ; Não ;  ; 2270,14871119 ; 2270,14871119 ; 2270,14871119 ; 0 ; 100 ; 100 ; 696,046926826464 ; 696,046926826464 ; 10,2560501169224 ; 26,8246333942584 ; 26,8246333942584 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Branca ;  ; Trabalhador doméstico ; 2873,30288136 ; 2873,30288136 ; 2873,30288136 ; 0 ; 100 ; 100 ; 1222,57977842677 ; 1222,57977842677 ; 8,20925370882426 ; 41,8266528271624 ; 41,8266528271624 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Branca ;  ;  ; 891634,76542647 ; 501108,84352421 ; 539794,52598484 ; 7,16674226920866 ; 56,2011333513369 ; 60,5398697892467 ; 2893,42891407473 ; 3155,87396639483 ; 10,6680157228782 ; 39,3057570472859 ; 39,8707776169331 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Branca ; Sim ; Trabalhador doméstico ; 1234,94734173 ; 1234,94734173 ; 1234,94734173 ; 0 ; 100 ; 100 ; 1338,28805196931 ; 1338,28805196931 ; 11,1272856739623 ; 44,1769012559628 ; 44,1769012559628 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Branca ; Sim ;  ; 135584,59208508 ; 135584,59208508 ; 135584,59208508 ; 0 ; 100 ; 100 ; 2302,83035871392 ; 2329,54348892215 ; 12,0186355603264 ; 42,1950439202779 ; 42,4301420823994 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Branca ; Não ; Trabalhador doméstico ; 1638,35553963 ; 1638,35553963 ; 1638,35553963 ; 0 ; 100 ; 100 ; 1135,36206446231 ; 1135,36206446231 ; 6,00972147588526 ; 40,0551002066562 ; 40,0551002066562 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Branca ; Não ;  ; 125532,59848807 ; 125532,59848807 ; 125532,59848807 ; 0 ; 100 ; 100 ; 1619,44262009362 ; 1858,53407679282 ; 10,9136446171356 ; 36,7162326113212 ; 37,3498241713657 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Indígena ;  ; Trabalhador doméstico ; 197,88722208 ; 197,88722208 ; 197,88722208 ; 0 ; 100 ; 100 ; 1338,28805196931 ; 1338,28805196931 ; NaN ; 50 ; 50 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Indígena ;  ;  ; 29951,16647582 ; 14133,07315908 ; 16222,43853817 ; 12,8794778551566 ; 47,1870542020119 ; 54,1629607356582 ; 1214,27444091536 ; 1214,27444091536 ; 8,44373976375558 ; 40,2185183564649 ; 40,2185183564649 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Indígena ; Sim ; Trabalhador doméstico ; 197,88722208 ; 197,88722208 ; 197,88722208 ; 0 ; 100 ; 100 ; 1338,28805196931 ; 1338,28805196931 ; NaN ; 50 ; 50 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Indígena ; Sim ;  ; 2551,15495384 ; 2551,15495384 ; 2551,15495384 ; 0 ; 100 ; 100 ; 1733,61665816187 ; 1733,61665816187 ; 9,12032798076598 ; 43,6731613019331 ; 43,6731613019331 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Indígena ; Não ; Trabalhador doméstico ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; 
PNADC_022023 ; Ceará ; Homem ;  ; Indígena ; Não ;  ; 5100,68974182 ; 5100,68974182 ; 5100,68974182 ; 0 ; 100 ; 100 ; 1111,31431386413 ; 1111,31431386413 ; 10,0078253306105 ; 41,9042820873701 ; 41,9042820873701 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Parda ;  ; Trabalhador doméstico ; 14540,27412969 ; 14540,27412969 ; 14540,27412969 ; 0 ; 100 ; 100 ; 1042,72375095818 ; 1042,72375095818 ; 7,48396402861781 ; 37,2853588091876 ; 37,2853588091876 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Parda ;  ;  ; 2391996,60068314 ; 1416643,51376806 ; 1538214,03112527 ; 7,90335511816104 ; 59,2243113290159 ; 64,3066980398703 ; 1776,98429759069 ; 1831,82669263445 ; 9,6282424314815 ; 37,8707508938419 ; 38,3790927674127 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Parda ; Sim ; Trabalhador doméstico ; 3962,97342635 ; 3962,97342635 ; 3962,97342635 ; 0 ; 100 ; 100 ; 1429,86564174279 ; 1429,86564174279 ; 8,51101589365064 ; 48,4488649818978 ; 48,4488649818978 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Parda ; Sim ;  ; 409232,20546906 ; 409232,20546906 ; 409232,20546906 ; 0 ; 100 ; 100 ; 1942,58327785502 ; 2010,73663284545 ; 11,2183250296465 ; 42,2998845188783 ; 42,8800156297947 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Parda ; Não ; Trabalhador doméstico ; 10577,30070334 ; 10577,30070334 ; 10577,30070334 ; 0 ; 100 ; 100 ; 897,674170877521 ; 897,674170877521 ; 6,9400131463636 ; 33,1027531002117 ; 33,1027531002117 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Parda ; Não ;  ; 424705,51264105 ; 424705,51264105 ; 424705,51264105 ; 0 ; 100 ; 100 ; 1261,32858551966 ; 1320,33301290497 ; 9,56401915445626 ; 35,4810610302916 ; 35,8232859674539 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Preta ;  ; Trabalhador doméstico ; 2134,59342176 ; 2134,59342176 ; 2134,59342176 ; 0 ; 100 ; 100 ; 1218,22622345035 ; 1218,22622345035 ; 7,5307271182963 ; 46,8167829967088 ; 46,8167829967088 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Preta ;  ;  ; 272849,36673514 ; 171344,20163991 ; 185302,83135006 ; 7,53287448899279 ; 62,7980939410561 ; 67,9139679037397 ; 1555,45328448904 ; 1591,9801526789 ; 9,72793557400376 ; 37,6432664627114 ; 38,2453945072699 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Preta ; Sim ; Trabalhador doméstico ; 738,35532397 ; 738,35532397 ; 738,35532397 ; 0 ; 100 ; 100 ; 1381,07363633708 ; 1381,07363633708 ; 12,2344494905776 ; 49,7799091696038 ; 49,7799091696038 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Preta ; Sim ;  ; 55330,09569139 ; 55330,09569139 ; 55330,09569139 ; 0 ; 100 ; 100 ; 1920,86845676616 ; 1957,15681794065 ; 11,1105788669613 ; 42,6111443794662 ; 43,657976111717 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Preta ; Não ; Trabalhador doméstico ; 1396,23809779 ; 1396,23809779 ; 1396,23809779 ; 0 ; 100 ; 100 ; 1132,10964026159 ; 1132,10964026159 ; 2,26747188253228 ; 45,2498296319389 ; 45,2498296319389 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Preta ; Não ;  ; 48388,99862117 ; 48388,99862117 ; 48388,99862117 ; 0 ; 100 ; 100 ; 1199,19965066041 ; 1222,43091612889 ; 9,95143523341443 ; 35,6553157847738 ; 36,0192848849859 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Negra ;  ; Trabalhador doméstico ; 16674,86755145 ; 16674,86755145 ; 16674,86755145 ; 0 ; 100 ; 100 ; 1065,19028162947 ; 1065,19028162947 ; 7,48905480115423 ; 38,5055013565218 ; 38,5055013565218 ; 
PNADC_022023 ; Ceará ; Homem ;  ; Negra ;  ;  ; 2664845,96741828 ; 1587987,71540797 ; 1723516,86247533 ; 7,8635231263541 ; 59,5902252821923 ; 64,6760406998339 ; 1752,84338412766 ; 1805,68988007531 ; 9,63830512570306 ; 37,846205276858 ; 38,3646666975996 ; 
