Local; Sexo; Faixa etária; Raça; Previdência; Posição; Atividade; Força de trabalho; Pessoas ocupadas; Taxa de desemprego; Nível da ocupação; Participação; Renda habitual
 ; Homem ; Idoso ; Branca ;  ;  ; Serviços domésticos ; 23341.55791066 ; 23341.55791066 ; 23341.55791066 ; 0 ; 100 ; 100 ; 1594.89260638241 
 ; Homem ; Idoso ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Homem ; Idoso ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Homem ; Idoso ; Indígena ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Homem ; Idoso ; Parda ; Contribuinte ;  ; Serviços domésticos ; 1671.66513273 ; 1671.66513273 ; 1671.66513273 ; 0 ; 100 ; 100 ; 1443.09281212497 
 ; Homem ; Idoso ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 13301.43266265 ; 13301.43266265 ; 13301.43266265 ; 0 ; 100 ; 100 ; 888.839666959433 
 ; Homem ; Idoso ; Parda ;  ;  ; Serviços domésticos ; 14973.09779538 ; 14973.09779538 ; 14973.09779538 ; 0 ; 100 ; 100 ; 952.790048213876 
 ; Homem ; Idoso ; Preta ; Contribuinte ;  ; Serviços domésticos ; 1381.22244596 ; 1381.22244596 ; 1381.22244596 ; 0 ; 100 ; 100 ; 1361.99982371759 
 ; Homem ; Idoso ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 3374.14957951 ; 3374.14957951 ; 3374.14957951 ; 0 ; 100 ; 100 ; 808.546270281276 
 ; Homem ; Idoso ; Preta ;  ;  ; Serviços domésticos ; 4755.37202547 ; 4755.37202547 ; 4755.37202547 ; 0 ; 100 ; 100 ; 985.785974440758 
 ; Homem ; Idoso ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Homem ; Idoso ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Homem ; Idoso ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Homem ; Idoso ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Homem ; Idoso ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Homem ; Idoso ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Homem ; Idoso ;  ; Contribuinte ;  ; Serviços domésticos ; 7571.76853768 ; 7571.76853768 ; 7571.76853768 ; 0 ; 100 ; 100 ; 2673.57249282822 
 ; Homem ; Idoso ;  ; Não contribuinte ;  ; Serviços domésticos ; 35498.25919383 ; 35498.25919383 ; 35498.25919383 ; 0 ; 100 ; 100 ; 971.034130579378 
 ; Homem ; Idoso ;  ;  ;  ; Serviços domésticos ; 43070.02773151 ; 43070.02773151 ; 43070.02773151 ; 0 ; 100 ; 100 ; 1295.04299371516 
 ; Homem ;  ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 184.25942055 ; 184.25942055 ; 184.25942055 ; 0 ; 100 ; 100 ; 1350 
 ; Homem ;  ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 896.4281088 ; 896.4281088 ; 896.4281088 ; 0 ; 100 ; 100 ; 243.658731601344 
 ; Homem ;  ; Amarela ;  ;  ; Serviços domésticos ; 1080.68752935 ; 1080.68752935 ; 1080.68752935 ; 0 ; 100 ; 100 ; 432.292166807449 
 ; Homem ;  ; Branca ; Contribuinte ;  ; Serviços domésticos ; 81533.86947341 ; 81533.86947341 ; 81533.86947341 ; 0 ; 100 ; 100 ; 1991.57875308278 
 ; Homem ;  ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 94840.89438297 ; 94840.89438297 ; 94840.89438297 ; 0 ; 100 ; 100 ; 1501.51698038544 
 ; Homem ;  ; Branca ;  ;  ; Serviços domésticos ; 176374.76385638 ; 176374.76385638 ; 176374.76385638 ; 0 ; 100 ; 100 ; 1736.53080204982 
 ; Homem ;  ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 862.06867011 ; 862.06867011 ; 862.06867011 ; 0 ; 100 ; 100 ; 1748.22332739652 
 ; Homem ;  ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 2263.05930099 ; 2263.05930099 ; 2263.05930099 ; 0 ; 100 ; 100 ; 1346.0755404294 
 ; Homem ;  ; Indígena ;  ;  ; Serviços domésticos ; 3125.1279711 ; 3125.1279711 ; 3125.1279711 ; 0 ; 100 ; 100 ; 1457.00828017778 
 ; Homem ;  ; Parda ; Contribuinte ;  ; Serviços domésticos ; 99896.76911338 ; 99896.76911338 ; 99896.76911338 ; 0 ; 100 ; 100 ; 1814.97674361972 
 ; Homem ;  ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 187890.29702856 ; 187890.29702856 ; 187890.29702856 ; 0 ; 100 ; 100 ; 1258.11959907471 
 ; Homem ;  ; Parda ;  ;  ; Serviços domésticos ; 287787.06614194 ; 287787.06614194 ; 287787.06614194 ; 0 ; 100 ; 100 ; 1457.03830709403 
 ; Homem ;  ; Preta ; Contribuinte ;  ; Serviços domésticos ; 30868.42004915 ; 30868.42004915 ; 30868.42004915 ; 0 ; 100 ; 100 ; 2113.81384592753 
 ; Homem ;  ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 41561.18807978 ; 41561.18807978 ; 41561.18807978 ; 0 ; 100 ; 100 ; 1066.40745366121 
 ; Homem ;  ; Preta ;  ;  ; Serviços domésticos ; 72429.60812893 ; 72429.60812893 ; 72429.60812893 ; 0 ; 100 ; 100 ; 1516.21059487728 
 ; Homem ;  ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Homem ;  ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Homem ;  ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Homem ;  ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Homem ;  ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Homem ;  ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Homem ;  ;  ; Contribuinte ;  ; Serviços domésticos ; 213345.3867266 ; 213345.3867266 ; 213345.3867266 ; 0 ; 100 ; 100 ; 1925.1606404281 
 ; Homem ;  ;  ; Não contribuinte ;  ; Serviços domésticos ; 327451.8669011 ; 327451.8669011 ; 327451.8669011 ; 0 ; 100 ; 100 ; 1299.58219555699 
 ; Homem ;  ;  ;  ;  ; Serviços domésticos ; 540797.2536277 ; 540797.2536277 ; 540797.2536277 ; 0 ; 100 ; 100 ; 1553.45905196747 
 ; Mulher ; Jovem ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 2668.51096237 ; 2668.51096237 ; 2668.51096237 ; 0 ; 100 ; 100 ; 1320 
 ; Mulher ; Jovem ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 2921.11350582 ; 2921.11350582 ; 2921.11350582 ; 0 ; 100 ; 100 ; 520.08464932366 
 ; Mulher ; Jovem ; Amarela ;  ;  ; Serviços domésticos ; 5589.62446819 ; 5589.62446819 ; 5589.62446819 ; 0 ; 100 ; 100 ; 901.967706834152 
 ; Mulher ; Jovem ; Branca ; Contribuinte ;  ; Serviços domésticos ; 48529.76701504 ; 48529.76701504 ; 48529.76701504 ; 0 ; 100 ; 100 ; 1568.33375855382 
 ; Mulher ; Jovem ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 167815.09742751 ; 167815.09742751 ; 167815.09742751 ; 0 ; 100 ; 100 ; 803.33820290501 
 ; Mulher ; Jovem ; Branca ;  ;  ; Serviços domésticos ; 216344.86444255 ; 216344.86444255 ; 216344.86444255 ; 0 ; 100 ; 100 ; 978.845235136771 
 ; Mulher ; Jovem ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 105.89711897 ; 105.89711897 ; 105.89711897 ; 0 ; 100 ; 100 ; 1320 
 ; Mulher ; Jovem ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 3548.00303283 ; 3548.00303283 ; 3548.00303283 ; 0 ; 100 ; 100 ; 509.384949467261 
 ; Mulher ; Jovem ; Indígena ;  ;  ; Serviços domésticos ; 3653.9001518 ; 3653.9001518 ; 3653.9001518 ; 0 ; 100 ; 100 ; 532.878147113303 
 ; Mulher ; Jovem ; Parda ; Contribuinte ;  ; Serviços domésticos ; 70304.21928992 ; 70304.21928992 ; 70304.21928992 ; 0 ; 100 ; 100 ; 1495.82740849601 
 ; Mulher ; Jovem ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 362425.61205973 ; 362425.61205973 ; 362425.61205973 ; 0 ; 100 ; 100 ; 705.198360726882 
 ; Mulher ; Jovem ; Parda ;  ;  ; Serviços domésticos ; 432729.83134965 ; 432729.83134965 ; 432729.83134965 ; 0 ; 100 ; 100 ; 836.673816489373 
 ; Mulher ; Jovem ; Preta ; Contribuinte ;  ; Serviços domésticos ; 18963.88775675 ; 18963.88775675 ; 18963.88775675 ; 0 ; 100 ; 100 ; 1533.59122600135 
 ; Mulher ; Jovem ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 87720.14560404 ; 87720.14560404 ; 87720.14560404 ; 0 ; 100 ; 100 ; 735.565264205866 
 ; Mulher ; Jovem ; Preta ;  ;  ; Serviços domésticos ; 106684.03336079 ; 106684.03336079 ; 106684.03336079 ; 0 ; 100 ; 100 ; 877.77382163145 
 ; Mulher ; Jovem ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Jovem ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Jovem ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Jovem ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Jovem ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Jovem ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Jovem ;  ; Contribuinte ;  ; Serviços domésticos ; 140572.28214305 ; 140572.28214305 ; 140572.28214305 ; 0 ; 100 ; 100 ; 1522.48307653865 
 ; Mulher ; Jovem ;  ; Não contribuinte ;  ; Serviços domésticos ; 624689.88999397 ; 624689.88999397 ; 624689.88999397 ; 0 ; 100 ; 100 ; 733.594365918577 
 ; Mulher ; Jovem ;  ;  ;  ; Serviços domésticos ; 765262.17213702 ; 765262.17213702 ; 765262.17213702 ; 0 ; 100 ; 100 ; 881.410652634697 
 ; Mulher ; Pleno ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 4070.20514985 ; 4070.20514985 ; 4070.20514985 ; 0 ; 100 ; 100 ; 1775.16304721923 
 ; Mulher ; Pleno ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 4735.41584982 ; 4735.41584982 ; 4735.41584982 ; 0 ; 100 ; 100 ; 948.696280727608 
 ; Mulher ; Pleno ; Amarela ;  ;  ; Serviços domésticos ; 8805.62099967 ; 8805.62099967 ; 8805.62099967 ; 0 ; 100 ; 100 ; 1330.71241443131 
 ; Mulher ; Pleno ; Branca ; Contribuinte ;  ; Serviços domésticos ; 302422.41341849 ; 302422.41341849 ; 302422.41341849 ; 0 ; 100 ; 100 ; 1636.77991284425 
 ; Mulher ; Pleno ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 508307.01797262 ; 508307.01797262 ; 508307.01797262 ; 0 ; 100 ; 100 ; 984.055006612451 
 ; Mulher ; Pleno ; Branca ;  ;  ; Serviços domésticos ; 810729.43139111 ; 810729.43139111 ; 810729.43139111 ; 0 ; 100 ; 100 ; 1228.40092930221 
 ; Mulher ; Pleno ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 2416.53738334 ; 2416.53738334 ; 2416.53738334 ; 0 ; 100 ; 100 ; 1402.4272297425 
 ; Mulher ; Pleno ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 15998.83536379 ; 15998.83536379 ; 15998.83536379 ; 0 ; 100 ; 100 ; 787.731606795649 
 ; Mulher ; Pleno ; Indígena ;  ;  ; Serviços domésticos ; 18415.37274713 ; 18415.37274713 ; 18415.37274713 ; 0 ; 100 ; 100 ; 869.078835101489 
 ; Mulher ; Pleno ; Parda ; Contribuinte ;  ; Serviços domésticos ; 443833.99814105 ; 443833.99814105 ; 443833.99814105 ; 0 ; 100 ; 100 ; 1556.71844697297 
 ; Mulher ; Pleno ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 1019578.16967806 ; 1019578.16967806 ; 1019578.16967806 ; 0 ; 100 ; 100 ; 815.74715546796 
 ; Mulher ; Pleno ; Parda ;  ;  ; Serviços domésticos ; 1463412.16781911 ; 1463412.16781911 ; 1463412.16781911 ; 0 ; 100 ; 100 ; 1041.22756648371 
 ; Mulher ; Pleno ; Preta ; Contribuinte ;  ; Serviços domésticos ; 138301.86814878 ; 138301.86814878 ; 138301.86814878 ; 0 ; 100 ; 100 ; 1499.47444151472 
 ; Mulher ; Pleno ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 304021.62473266 ; 304021.62473266 ; 304021.62473266 ; 0 ; 100 ; 100 ; 944.74850634064 
 ; Mulher ; Pleno ; Preta ;  ;  ; Serviços domésticos ; 442323.49288144 ; 442323.49288144 ; 442323.49288144 ; 0 ; 100 ; 100 ; 1118.27230231275 
 ; Mulher ; Pleno ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Pleno ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Pleno ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Pleno ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Pleno ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Pleno ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Pleno ;  ; Contribuinte ;  ; Serviços domésticos ; 891045.02224151 ; 891045.02224151 ; 891045.02224151 ; 0 ; 100 ; 100 ; 1575.62137909962 
 ; Mulher ; Pleno ;  ; Não contribuinte ;  ; Serviços domésticos ; 1852641.06359695 ; 1852641.06359695 ; 1852641.06359695 ; 0 ; 100 ; 100 ; 883.356887661282 
 ; Mulher ; Pleno ;  ;  ;  ; Serviços domésticos ; 2743686.08583846 ; 2743686.08583846 ; 2743686.08583846 ; 0 ; 100 ; 100 ; 1108.87407304173 
 ; Mulher ; Senior ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 3422.03798753 ; 3422.03798753 ; 3422.03798753 ; 0 ; 100 ; 100 ; 1229.85797535654 
 ; Mulher ; Senior ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 3513.85033062 ; 3513.85033062 ; 3513.85033062 ; 0 ; 100 ; 100 ; 800.388028637995 
 ; Mulher ; Senior ; Amarela ;  ;  ; Serviços domésticos ; 6935.88831815 ; 6935.88831815 ; 6935.88831815 ; 0 ; 100 ; 100 ; 1016.25820416609 
 ; Mulher ; Senior ; Branca ; Contribuinte ;  ; Serviços domésticos ; 319000.04964813 ; 319000.04964813 ; 319000.04964813 ; 0 ; 100 ; 100 ; 1623.64983373831 
 ; Mulher ; Senior ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 356566.19937501 ; 356566.19937501 ; 356566.19937501 ; 0 ; 100 ; 100 ; 1065.444547711 
 ; Mulher ; Senior ; Branca ;  ;  ; Serviços domésticos ; 675566.24902314 ; 675566.24902314 ; 675566.24902314 ; 0 ; 100 ; 100 ; 1331.04414618877 
 ; Mulher ; Senior ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 5474.51088286 ; 5474.51088286 ; 5474.51088286 ; 0 ; 100 ; 100 ; 1818.47102867838 
 ; Mulher ; Senior ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 5842.10202587 ; 5842.10202587 ; 5842.10202587 ; 0 ; 100 ; 100 ; 1254.33512519305 
 ; Mulher ; Senior ; Indígena ;  ;  ; Serviços domésticos ; 11316.61290873 ; 11316.61290873 ; 11316.61290873 ; 0 ; 100 ; 100 ; 1527.24082303308 
 ; Mulher ; Senior ; Parda ; Contribuinte ;  ; Serviços domésticos ; 336108.74949311 ; 336108.74949311 ; 336108.74949311 ; 0 ; 100 ; 100 ; 1488.60931534004 
 ; Mulher ; Senior ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 495048.92177293 ; 495048.92177293 ; 495048.92177293 ; 0 ; 100 ; 100 ; 919.048472476314 
 ; Mulher ; Senior ; Parda ;  ;  ; Serviços domésticos ; 831157.67126604 ; 831157.67126604 ; 831157.67126604 ; 0 ; 100 ; 100 ; 1150.7501899016 
 ; Mulher ; Senior ; Preta ; Contribuinte ;  ; Serviços domésticos ; 129570.24763667 ; 129570.24763667 ; 129570.24763667 ; 0 ; 100 ; 100 ; 1529.66519728675 
 ; Mulher ; Senior ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 184480.34204278 ; 184480.34204278 ; 184480.34204278 ; 0 ; 100 ; 100 ; 1012.60439609006 
 ; Mulher ; Senior ; Preta ;  ;  ; Serviços domésticos ; 314050.58967945 ; 314050.58967945 ; 314050.58967945 ; 0 ; 100 ; 100 ; 1226.66727144169 
 ; Mulher ; Senior ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Senior ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Senior ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Senior ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Senior ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Senior ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Senior ;  ; Contribuinte ;  ; Serviços domésticos ; 793575.5956483 ; 793575.5956483 ; 793575.5956483 ; 0 ; 100 ; 100 ; 1550.77409293564 
 ; Mulher ; Senior ;  ; Não contribuinte ;  ; Serviços domésticos ; 1045451.41554721 ; 1045451.41554721 ; 1045451.41554721 ; 0 ; 100 ; 100 ; 986.927704147816 
 ; Mulher ; Senior ;  ;  ;  ; Serviços domésticos ; 1839027.01119551 ; 1839027.01119551 ; 1839027.01119551 ; 0 ; 100 ; 100 ; 1231.74425212708 
 ; Mulher ; Idoso ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Idoso ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 2312.38616071 ; 2312.38616071 ; 2312.38616071 ; 0 ; 100 ; 100 ; 1374.60554101635 
 ; Mulher ; Idoso ; Amarela ;  ;  ; Serviços domésticos ; 2312.38616071 ; 2312.38616071 ; 2312.38616071 ; 0 ; 100 ; 100 ; 1374.60554101635 
 ; Mulher ; Idoso ; Branca ; Contribuinte ;  ; Serviços domésticos ; 17319.12058425 ; 17319.12058425 ; 17319.12058425 ; 0 ; 100 ; 100 ; 1532.76442583312 
 ; Mulher ; Idoso ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 62824.21949394 ; 62824.21949394 ; 62824.21949394 ; 0 ; 100 ; 100 ; 1059.28396491634 
 ; Mulher ; Idoso ; Branca ;  ;  ; Serviços domésticos ; 80143.34007819 ; 80143.34007819 ; 80143.34007819 ; 0 ; 100 ; 100 ; 1162.33775692417 
 ; Mulher ; Idoso ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 306.56653661 ; 306.56653661 ; 306.56653661 ; 0 ; 100 ; 100 ; 1700 
 ; Mulher ; Idoso ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Idoso ; Indígena ;  ;  ; Serviços domésticos ; 306.56653661 ; 306.56653661 ; 306.56653661 ; 0 ; 100 ; 100 ; 1700 
 ; Mulher ; Idoso ; Parda ; Contribuinte ;  ; Serviços domésticos ; 14047.6081892 ; 14047.6081892 ; 14047.6081892 ; 0 ; 100 ; 100 ; 1360.11303673477 
 ; Mulher ; Idoso ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 59748.53627237 ; 59748.53627237 ; 59748.53627237 ; 0 ; 100 ; 100 ; 1043.86049891265 
 ; Mulher ; Idoso ; Parda ;  ;  ; Serviços domésticos ; 73796.14446157 ; 73796.14446157 ; 73796.14446157 ; 0 ; 100 ; 100 ; 1104.49568269447 
 ; Mulher ; Idoso ; Preta ; Contribuinte ;  ; Serviços domésticos ; 10248.62029237 ; 10248.62029237 ; 10248.62029237 ; 0 ; 100 ; 100 ; 1327.80129047662 
 ; Mulher ; Idoso ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 23895.95912825 ; 23895.95912825 ; 23895.95912825 ; 0 ; 100 ; 100 ; 1025.17734369952 
 ; Mulher ; Idoso ; Preta ;  ;  ; Serviços domésticos ; 34144.57942062 ; 34144.57942062 ; 34144.57942062 ; 0 ; 100 ; 100 ; 1116.97703669937 
 ; Mulher ; Idoso ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Idoso ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Idoso ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Idoso ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Idoso ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Idoso ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ; Idoso ;  ; Contribuinte ;  ; Serviços domésticos ; 42190.68367331 ; 42190.68367331 ; 42190.68367331 ; 0 ; 100 ; 100 ; 1425.35104746313 
 ; Mulher ; Idoso ;  ; Não contribuinte ;  ; Serviços domésticos ; 148781.10105527 ; 148781.10105527 ; 148781.10105527 ; 0 ; 100 ; 100 ; 1052.58446454231 
 ; Mulher ; Idoso ;  ;  ;  ; Serviços domésticos ; 190971.78472858 ; 190971.78472858 ; 190971.78472858 ; 0 ; 100 ; 100 ; 1135.57222085986 
 ; Mulher ;  ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 10160.75409975 ; 10160.75409975 ; 10160.75409975 ; 0 ; 100 ; 100 ; 1471.97076231265 
 ; Mulher ;  ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 13482.76584697 ; 13482.76584697 ; 13482.76584697 ; 0 ; 100 ; 100 ; 891.089586217433 
 ; Mulher ;  ; Amarela ;  ;  ; Serviços domésticos ; 23643.51994672 ; 23643.51994672 ; 23643.51994672 ; 0 ; 100 ; 100 ; 1142.07878300272 
 ; Mulher ;  ; Branca ; Contribuinte ;  ; Serviços domésticos ; 687271.35066591 ; 687271.35066591 ; 687271.35066591 ; 0 ; 100 ; 100 ; 1623.2309881148 
 ; Mulher ;  ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 1095512.53426908 ; 1095512.53426908 ; 1095512.53426908 ; 0 ; 100 ; 100 ; 987.563743862461 
 ; Mulher ;  ; Branca ;  ;  ; Serviços domésticos ; 1782783.88493499 ; 1782783.88493499 ; 1782783.88493499 ; 0 ; 100 ; 100 ; 1234.44426472323 
 ; Mulher ;  ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 8303.51192178 ; 8303.51192178 ; 8303.51192178 ; 0 ; 100 ; 100 ; 1686.66038008497 
 ; Mulher ;  ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 25388.94042249 ; 25388.94042249 ; 25388.94042249 ; 0 ; 100 ; 100 ; 856.621639613384 
 ; Mulher ;  ; Indígena ;  ;  ; Serviços domésticos ; 33692.45234427 ; 33692.45234427 ; 33692.45234427 ; 0 ; 100 ; 100 ; 1062.12997075202 
 ; Mulher ;  ; Parda ; Contribuinte ;  ; Serviços domésticos ; 864294.57511328 ; 864294.57511328 ; 864294.57511328 ; 0 ; 100 ; 100 ; 1522.04254400954 
 ; Mulher ;  ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 1936801.23978309 ; 1936801.23978309 ; 1936801.23978309 ; 0 ; 100 ; 100 ; 828.861124822634 
 ; Mulher ;  ; Parda ;  ;  ; Serviços domésticos ; 2801095.81489637 ; 2801095.81489637 ; 2801095.81489637 ; 0 ; 100 ; 100 ; 1044.27815464144 
 ; Mulher ;  ; Preta ; Contribuinte ;  ; Serviços domésticos ; 297084.62383457 ; 297084.62383457 ; 297084.62383457 ; 0 ; 100 ; 100 ; 1508.89733791989 
 ; Mulher ;  ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 600118.07150773 ; 600118.07150773 ; 600118.07150773 ; 0 ; 100 ; 100 ; 938.135209684109 
 ; Mulher ;  ; Preta ;  ;  ; Serviços domésticos ; 897202.6953423 ; 897202.6953423 ; 897202.6953423 ; 0 ; 100 ; 100 ; 1127.52866636526 
 ; Mulher ;  ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ;  ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ;  ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
 ; Mulher ;  ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
